Column1,Manufacturer Name,Brand Name,Model Number,Refrig Style,Refrig Defrost Type,Refrigerator Type,Refrig Access,Anti Sweat Heater Switch (T/F),Refrigerant Type,Fresh Food Volume Cu Ft,Freezer Volume Cu Ft,Total Volume Cu Ft,Height Inches,Width Inches,Depth Inches,Annual Energy UseK WH Yr,Add Date,
73858,General Electric,General Electric,GSS20IEZ****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.74,7.21,19.95,67,32,32,457.00,5/11/2010 12:00:00 AM,
1577,General Electric,General Electric,GTH16BBX****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,11.44,4.10,15.54,62,28,29,363.00,5/12/2009 12:00:00 AM,
78170,General Electric,General Electric,GTH17BBC****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.43,4.07,16.50,65,28,31,300.00,3/22/2011 12:00:00 AM,
73859,General Electric,General Electric,GTH17BBZ****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.43,4.07,16.50,65,28,31,370.00,5/11/2010 12:00:00 AM,
78171,General Electric,General Electric,GTH17DBC****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.43,4.07,16.50,65,28,31,300.00,3/22/2011 12:00:00 AM,
79611,General Electric,General Electric,GTH17DBD****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.43,4.07,16.50,65,28,31,370.00,11/21/2011 12:00:00 AM,
77179,General Electric,General Electric,GTH17GBB****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Drawer,False,Non-Ozone-Depleting,12.43,4.07,16.50,65,28,31,370.00,11/19/2010 12:00:00 AM,
78179,General Electric,General Electric,GTH17GBC****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.43,4.07,16.50,65,28,31,300.00,3/22/2011 12:00:00 AM,
79480,General Electric,General Electric,GTH17GBT****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.43,4.07,16.50,65,28,31,324.00,9/22/2011 12:00:00 AM,
77180,General Electric,General Electric,GTH17JBB****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.43,4.07,16.50,65,28,31,370.00,11/19/2010 12:00:00 AM,
78172,General Electric,General Electric,GTH17JBC****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.43,4.07,16.50,65,28,31,300.00,3/22/2011 12:00:00 AM,
79612,General Electric,General Electric,GTH17JBD****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.43,4.07,16.50,65,28,31,370.00,11/21/2011 12:00:00 AM,
1400,General Electric,General Electric,GTH17JBX****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.43,4.07,16.50,65,28,31,324.00,10/19/2009 12:00:00 AM,
78286,General Electric,General Electric,GTH18ABC****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.89,4.22,18.11,67,28,30,311.00,4/13/2011 12:00:00 AM,
74413,General Electric,General Electric,GTH18ABT****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.89,4.22,18.11,67,28,30,335.00,6/24/2010 12:00:00 AM,
77181,General Electric,General Electric,GTH18CBB****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.89,4.22,18.11,67,28,30,383.00,11/19/2010 12:00:00 AM,
78287,General Electric,General Electric,GTH18CBC****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.89,4.22,18.11,67,28,30,311.00,4/13/2011 12:00:00 AM,
79619,General Electric,General Electric,GTH18CBD****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.92,4.22,18.14,68,28,33,383.00,11/21/2011 12:00:00 AM,
73812,General Electric,General Electric,GTH18CBT****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.89,4.22,18.11,67,28,30,335.00,3/18/2010 12:00:00 AM,
77182,General Electric,General Electric,GTH18CCB****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.89,4.22,18.11,67,28,30,383.00,11/19/2010 12:00:00 AM,
78288,General Electric,General Electric,GTH18CCC****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.89,4.22,18.11,67,28,30,311.00,4/13/2011 12:00:00 AM,
79621,General Electric,General Electric,GTH18CCD****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.92,4.22,18.14,68,28,33,383.00,11/21/2011 12:00:00 AM,
73813,General Electric,General Electric,GTH18CCT****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.89,4.22,18.11,67,28,30,335.00,3/18/2010 12:00:00 AM,
1579,General Electric,General Electric,GTH18DBX****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.93,5.09,18.02,67,30,33,387.00,5/12/2009 12:00:00 AM,
1581,General Electric,General Electric,GTH18DCX****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.93,5.09,18.02,67,30,33,387.00,5/12/2009 12:00:00 AM,
77183,General Electric,General Electric,GTH18EBB****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.88,4.22,18.10,67,28,30,383.00,11/19/2010 12:00:00 AM,
78289,General Electric,General Electric,GTH18EBC****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.88,4.22,18.10,67,28,30,311.00,4/13/2011 12:00:00 AM,
73814,General Electric,General Electric,GTH18EBT****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.88,4.22,18.10,67,28,30,335.00,3/18/2010 12:00:00 AM,
77184,General Electric,General Electric,GTH18ECB****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.88,4.22,18.10,67,28,30,383.00,11/19/2010 12:00:00 AM,
78290,General Electric,General Electric,GTH18ECC****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.88,4.22,18.10,67,28,30,311.00,4/13/2011 12:00:00 AM,
73815,General Electric,General Electric,GTH18ECT****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.88,4.22,18.10,67,28,30,335.00,3/18/2010 12:00:00 AM,
