Column1,Manufacturer Name,Brand Name,Model Number,Boiler Type,Energy Source,Burner Type,Pilot Light (T/F),Outdoor Install (T/F),Electrical Phase,Draft Equipment,Off Cycle Devices,Flue Gas,Control,Boiler Design,Pump Motor Design,Nominal Pump Motor HP,Pump Motor Type,Pump Motor Power Factor %,Name Plate Input BTUH,Rated Max Output BTUH,Min Input BTUH,Min Output BTUH,Combustion Efficiency,Thermal Efficiency,Standby Loss Watts,Minimum Thermal Efficiency,Annual Fuel Utilization Eff. (AFUE),Add Date,
62232,Lochinvar Corp.,Lochinvar Corp.,FBD3000,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,3000000,2760000,,,92.0,92.0,,,,11/30/2011 12:00:00 AM,
62235,Lochinvar Corp.,Lochinvar Corp.,FBD3500,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,3500000,3220000,,,92.0,92.0,,,,11/30/2011 12:00:00 AM,
62234,Lochinvar Corp.,Lochinvar Corp.,FBD3500,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,3500000,3220000,,,92.0,92.0,,,,11/30/2011 12:00:00 AM,
62236,Lochinvar Corp.,Lochinvar Corp.,FBL1500,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,1500000,1380000,,,92.0,92.0,,,,11/30/2011 12:00:00 AM,
57095,Lochinvar Corp.,Lochinvar Corp.,FBL1500,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,1500000,1380000,,,92.0,92.0,,,,2/17/2011 12:00:00 AM,
62237,Lochinvar Corp.,Lochinvar Corp.,FBL2000,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,2000000,1840000,,,92.0,92.0,,,,11/30/2011 12:00:00 AM,
57096,Lochinvar Corp.,Lochinvar Corp.,FBL2000,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,2000000,1840000,,,92.0,92.0,,,,2/17/2011 12:00:00 AM,
62238,Lochinvar Corp.,Lochinvar Corp.,FBL2500,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,2500000,2300000,,,92.0,92.0,,,,11/30/2011 12:00:00 AM,
57097,Lochinvar Corp.,Lochinvar Corp.,FBL2500,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,2500000,2300000,,,92.0,92.0,,,,2/17/2011 12:00:00 AM,
62239,Lochinvar Corp.,Lochinvar Corp.,FBL3000,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,3000000,2760000,,,92.0,92.0,,,,11/30/2011 12:00:00 AM,
57098,Lochinvar Corp.,Lochinvar Corp.,FBL3000,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,3000000,2760000,,,92.0,92.0,,,,2/17/2011 12:00:00 AM,
62240,Lochinvar Corp.,Lochinvar Corp.,FBL3500,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,3500000,3220000,,,92.0,92.0,,,,11/30/2011 12:00:00 AM,
57099,Lochinvar Corp.,Lochinvar Corp.,FBL3500,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,3500000,3220000,,,92.0,92.0,,,,2/17/2011 12:00:00 AM,
57100,Lochinvar Corp.,Lochinvar Corp.,FBN1500,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,1500000,1380000,,,92.0,92.0,,,,2/17/2011 12:00:00 AM,
57101,Lochinvar Corp.,Lochinvar Corp.,FBN2000,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,2000000,1840000,,,92.0,92.0,,,,2/17/2011 12:00:00 AM,
57102,Lochinvar Corp.,Lochinvar Corp.,FBN2500,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,2500000,2300000,,,92.0,92.0,,,,2/17/2011 12:00:00 AM,
57103,Lochinvar Corp.,Lochinvar Corp.,FBN3000,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,3000000,2760000,,,92.0,92.0,,,,2/17/2011 12:00:00 AM,
57104,Lochinvar Corp.,Lochinvar Corp.,FBN3500,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,3500000,3220000,,,92.0,92.0,,,,2/17/2011 12:00:00 AM,
55964,Lochinvar Corp.,Lochinvar Corp.,KBL080,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,80000,72000,,,,,,,95.3,3/16/2010 12:00:00 AM,
55155,Lochinvar Corp.,Lochinvar Corp.,KBL080,Water,Natural Gas,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,80000,72000,,,,,,,95.3,4/14/2008 12:00:00 AM,
56503,Lochinvar Corp.,Lochinvar Corp.,KBL081,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,80000,72000,,,,,,,95.3,7/21/2010 12:00:00 AM,
55965,Lochinvar Corp.,Lochinvar Corp.,KBL105,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,105000,94000,,,,,,,95.4,3/16/2010 12:00:00 AM,
55157,Lochinvar Corp.,Lochinvar Corp.,KBL105,Water,Natural Gas,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,105000,94000,,,,,,,95.4,4/14/2008 12:00:00 AM,
56504,Lochinvar Corp.,Lochinvar Corp.,KBL106,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,105000,94000,,,,,,,95.4,7/21/2010 12:00:00 AM,
55966,Lochinvar Corp.,Lochinvar Corp.,KBL150,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,150000,135000,,,,,,,95.5,3/16/2010 12:00:00 AM,
55159,Lochinvar Corp.,Lochinvar Corp.,KBL150,Water,Natural Gas,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,150000,135000,,,,,,,95.5,4/14/2008 12:00:00 AM,
56505,Lochinvar Corp.,Lochinvar Corp.,KBL151,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,150000,135000,,,,,,,95.5,7/21/2010 12:00:00 AM,
55967,Lochinvar Corp.,Lochinvar Corp.,KBL210,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,210000,190000,,,,,,,95.7,3/16/2010 12:00:00 AM,
55161,Lochinvar Corp.,Lochinvar Corp.,KBL210,Water,Natural Gas,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,210000,190000,,,,,,,95.7,4/14/2008 12:00:00 AM,
56506,Lochinvar Corp.,Lochinvar Corp.,KBL211,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,210000,190000,,,,,,,95.7,7/21/2010 12:00:00 AM,
55968,Lochinvar Corp.,Lochinvar Corp.,KBL285,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,285000,260000,,,,,,,96.0,3/16/2010 12:00:00 AM,
55163,Lochinvar Corp.,Lochinvar Corp.,KBL285,Water,Natural Gas,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,285000,260000,,,,,,,96.0,4/14/2008 12:00:00 AM,
56507,Lochinvar Corp.,Lochinvar Corp.,KBL286,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,285000,260000,,,,,,,96.0,7/21/2010 12:00:00 AM,
55778,Lochinvar Corp.,Lochinvar Corp.,KBL399,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,399900,373000,80000,75000,95.0,93.3,,,,8/17/2009 12:00:00 AM,
54408,Lochinvar Corp.,Lochinvar Corp.,KBL399,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,399000,373000,80000,75000,95.0,93.3,,,,12/12/2007 12:00:00 AM,
56528,Lochinvar Corp.,Lochinvar Corp.,KBL400,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,399900,373000,80000,75000,95.0,93.3,,,,7/21/2010 12:00:00 AM,
55779,Lochinvar Corp.,Lochinvar Corp.,KBL500,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,500000,467000,100000,93000,95.0,93.3,,,,8/17/2009 12:00:00 AM,
54410,Lochinvar Corp.,Lochinvar Corp.,KBL500,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,500000,467000,100000,93000,95.0,93.3,,,,12/12/2007 12:00:00 AM,
56529,Lochinvar Corp.,Lochinvar Corp.,KBL501,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,500000,467000,100000,93000,95.0,93.3,,,,7/21/2010 12:00:00 AM,
55267,Lochinvar Corp.,Lochinvar Corp.,KBL600,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,600000,567000,120000,,95.0,94.6,,,,4/14/2008 12:00:00 AM,
55266,Lochinvar Corp.,Lochinvar Corp.,KBL600,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,600000,567000,120000,,95.0,94.6,,,,4/14/2008 12:00:00 AM,
56530,Lochinvar Corp.,Lochinvar Corp.,KBL601,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,600000,567000,120000,114000,95.0,94.6,,,,7/21/2010 12:00:00 AM,
55269,Lochinvar Corp.,Lochinvar Corp.,KBL700,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,700000,660000,140000,,95.0,94.3,,,,4/14/2008 12:00:00 AM,
55268,Lochinvar Corp.,Lochinvar Corp.,KBL700,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,700000,660000,140000,,95.0,94.3,,,,4/14/2008 12:00:00 AM,
56531,Lochinvar Corp.,Lochinvar Corp.,KBL701,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,700000,660000,140000,135000,95.0,94.3,,,,7/21/2010 12:00:00 AM,
55271,Lochinvar Corp.,Lochinvar Corp.,KBL800,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,800000,752000,160000,,95.0,94.0,,,,4/14/2008 12:00:00 AM,
55270,Lochinvar Corp.,Lochinvar Corp.,KBL800,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,800000,752000,160000,,95.0,94.0,,,,4/14/2008 12:00:00 AM,
56532,Lochinvar Corp.,Lochinvar Corp.,KBL801,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,800000,752000,160000,150000,95.0,94.3,,,,7/21/2010 12:00:00 AM,
55166,Lochinvar Corp.,Lochinvar Corp.,KBN080,Water,LPG,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,80000,72000,,,,,,,95.3,4/14/2008 12:00:00 AM,
55954,Lochinvar Corp.,Lochinvar Corp.,KBN080,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,80000,72000,,,,,,,95.3,3/16/2010 12:00:00 AM,
56493,Lochinvar Corp.,Lochinvar Corp.,KBN081,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,80000,72000,,,,,,,95.3,7/21/2010 12:00:00 AM,
55168,Lochinvar Corp.,Lochinvar Corp.,KBN105,Water,LPG,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,105000,94000,,,,,,,95.4,4/14/2008 12:00:00 AM,
55955,Lochinvar Corp.,Lochinvar Corp.,KBN105,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,105000,94000,,,,,,,95.4,3/16/2010 12:00:00 AM,
56494,Lochinvar Corp.,Lochinvar Corp.,KBN106,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,105000,94000,,,,,,,95.4,7/21/2010 12:00:00 AM,
55170,Lochinvar Corp.,Lochinvar Corp.,KBN150,Water,LPG,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,150000,135000,,,,,,,95.5,4/14/2008 12:00:00 AM,
55956,Lochinvar Corp.,Lochinvar Corp.,KBN150,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,150000,135000,,,,,,,95.5,3/16/2010 12:00:00 AM,
56495,Lochinvar Corp.,Lochinvar Corp.,KBN151,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,150000,135000,,,,,,,95.5,7/21/2010 12:00:00 AM,
55172,Lochinvar Corp.,Lochinvar Corp.,KBN210,Water,LPG,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,210000,190000,,,,,,,95.7,4/14/2008 12:00:00 AM,
55957,Lochinvar Corp.,Lochinvar Corp.,KBN210,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,210000,190000,,,,,,,95.7,3/16/2010 12:00:00 AM,
56496,Lochinvar Corp.,Lochinvar Corp.,KBN211,Water,Natural Gas,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,210000,190000,,,,,,,95.7,7/21/2010 12:00:00 AM,
55174,Lochinvar Corp.,Lochinvar Corp.,KBN285,Water,LPG,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,285000,260000,,,,,,,96.0,4/14/2008 12:00:00 AM,
55958,Lochinvar Corp.,Lochinvar Corp.,KBN285,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,285000,260000,,,,,,,96.0,3/16/2010 12:00:00 AM,
56497,Lochinvar Corp.,Lochinvar Corp.,KBN286,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,285000,260000,,,,,,,96.0,7/21/2010 12:00:00 AM,
54413,Lochinvar Corp.,Lochinvar Corp.,KBN399,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,399000,373000,80000,75000,95.0,93.3,,,,12/12/2007 12:00:00 AM,
55776,Lochinvar Corp.,Lochinvar Corp.,KBN399,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,399900,373000,80000,75000,95.0,93.3,,,,8/17/2009 12:00:00 AM,
56523,Lochinvar Corp.,Lochinvar Corp.,KBN400,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,399900,373000,80000,75000,95.0,93.3,,,,7/21/2010 12:00:00 AM,
54415,Lochinvar Corp.,Lochinvar Corp.,KBN500,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,500000,467000,100000,93000,95.0,93.3,,,,12/12/2007 12:00:00 AM,
55777,Lochinvar Corp.,Lochinvar Corp.,KBN500,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,500000,467000,100000,93000,95.0,93.3,,,,8/17/2009 12:00:00 AM,
56524,Lochinvar Corp.,Lochinvar Corp.,KBN501,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,500000,467000,100000,93000,95.0,93.3,,,,7/21/2010 12:00:00 AM,
55273,Lochinvar Corp.,Lochinvar Corp.,KBN600,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,600000,567000,120000,,95.0,94.6,,,,4/14/2008 12:00:00 AM,
55272,Lochinvar Corp.,Lochinvar Corp.,KBN600,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,600000,567000,120000,,95.0,94.6,,,,4/14/2008 12:00:00 AM,
56525,Lochinvar Corp.,Lochinvar Corp.,KBN601,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,600000,567000,120000,114000,95.0,94.6,,,,7/21/2010 12:00:00 AM,
55275,Lochinvar Corp.,Lochinvar Corp.,KBN700,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,700000,660000,140000,,95.0,94.3,,,,4/14/2008 12:00:00 AM,
55274,Lochinvar Corp.,Lochinvar Corp.,KBN700,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,700000,660000,140000,,95.0,94.3,,,,4/14/2008 12:00:00 AM,
56526,Lochinvar Corp.,Lochinvar Corp.,KBN701,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,700000,660000,140000,135000,95.0,94.3,,,,7/21/2010 12:00:00 AM,
55277,Lochinvar Corp.,Lochinvar Corp.,KBN800,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,800000,752000,160000,,95.0,94.0,,,,4/14/2008 12:00:00 AM,
55276,Lochinvar Corp.,Lochinvar Corp.,KBN800,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,800000,752000,160000,,95.0,94.0,,,,4/14/2008 12:00:00 AM,
56527,Lochinvar Corp.,Lochinvar Corp.,KBN801,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,800000,752000,160000,150000,95.0,94.0,,,,7/21/2010 12:00:00 AM,
61970,Lochinvar Corp.,Lochinvar Corp.,PBL0502,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,500000,425000,125000,109000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
61971,Lochinvar Corp.,Lochinvar Corp.,PBL0502-F9,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,500000,425000,125000,109000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
61972,Lochinvar Corp.,Lochinvar Corp.,PBL0752,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,750000,637000,188000,164000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
61973,Lochinvar Corp.,Lochinvar Corp.,PBL0752-F9,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,750000,637000,188000,164000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
61974,Lochinvar Corp.,Lochinvar Corp.,PBL1002,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,999900,850000,250000,218000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
61975,Lochinvar Corp.,Lochinvar Corp.,PBL1002-F9,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,999900,850000,250000,218000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
61976,Lochinvar Corp.,Lochinvar Corp.,PBL1302,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,1300000,1105000,325000,283000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
61977,Lochinvar Corp.,Lochinvar Corp.,PBL1302-F9,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,1300000,1105000,325000,283000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
54417,Lochinvar Corp.,Lochinvar Corp.,PBN0501,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,500000,425000,125000,109000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
54416,Lochinvar Corp.,Lochinvar Corp.,PBN0501,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,500000,425000,125000,109000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
54419,Lochinvar Corp.,Lochinvar Corp.,PBN0502,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,500000,425000,125000,109000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
62023,Lochinvar Corp.,Lochinvar Corp.,PBN0502,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,500000,425000,125000,109000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
54421,Lochinvar Corp.,Lochinvar Corp.,PBN0502-F9,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,500000,425000,125000,109000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
62024,Lochinvar Corp.,Lochinvar Corp.,PBN0502-F9,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,500000,425000,125000,109000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
54423,Lochinvar Corp.,Lochinvar Corp.,PBN0751,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,750000,637000,188000,164000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
54422,Lochinvar Corp.,Lochinvar Corp.,PBN0751,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,750000,637000,188000,164000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
54425,Lochinvar Corp.,Lochinvar Corp.,PBN0752,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,750000,637000,188000,164000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
62025,Lochinvar Corp.,Lochinvar Corp.,PBN0752,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,750000,637000,188000,164000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
54427,Lochinvar Corp.,Lochinvar Corp.,PBN0752-F9,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,750000,637000,188000,164000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
62026,Lochinvar Corp.,Lochinvar Corp.,PBN0752-F9,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,750000,637000,188000,164000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
54429,Lochinvar Corp.,Lochinvar Corp.,PBN1001,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,1000000,850000,250000,218000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
54428,Lochinvar Corp.,Lochinvar Corp.,PBN1001,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,1000000,850000,250000,218000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
54431,Lochinvar Corp.,Lochinvar Corp.,PBN1002,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,1000000,850000,250000,218000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
62027,Lochinvar Corp.,Lochinvar Corp.,PBN1002,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,999900,850000,250000,218000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
54433,Lochinvar Corp.,Lochinvar Corp.,PBN1002-F9,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,1000000,850000,250000,218000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
62028,Lochinvar Corp.,Lochinvar Corp.,PBN1002-F9,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,999900,850000,250000,218000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
54435,Lochinvar Corp.,Lochinvar Corp.,PBN1300,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,1300000,1105000,325000,283000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
54434,Lochinvar Corp.,Lochinvar Corp.,PBN1300,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,1300000,1105000,325000,283000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
54437,Lochinvar Corp.,Lochinvar Corp.,PBN1302,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,1300000,1105000,325000,283000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
62029,Lochinvar Corp.,Lochinvar Corp.,PBN1302,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Step Modulating,Copper,,,,,1300000,1105000,325000,283000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
54439,Lochinvar Corp.,Lochinvar Corp.,PBN1302-F9,Water,LPG,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,1300000,1105000,325000,283000,85.0,85.0,,,,12/12/2007 12:00:00 AM,
62030,Lochinvar Corp.,Lochinvar Corp.,PBN1302-F9,Water,Natural Gas,Power,False,False,1,None,None,Non-Condensing,Single-Stage,Copper,,,,,1300000,1105000,325000,283000,85.0,85.0,,,,8/22/2011 12:00:00 AM,
56079,Lochinvar Corp.,Lochinvar Corp.,SBL1000,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,999900,941000,99000,94000,94.7,94.1,,,,3/16/2010 12:00:00 AM,
56080,Lochinvar Corp.,Lochinvar Corp.,SBN1000,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,999900,941000,99000,94000,94.7,94.1,,,,3/16/2010 12:00:00 AM,
55969,Lochinvar Corp.,Lochinvar Corp.,WBL050,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,50000,45000,,,,,,,95.3,3/16/2010 12:00:00 AM,
55175,Lochinvar Corp.,Lochinvar Corp.,WBL050,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,50000,45000,,,,,,,95.3,4/14/2008 12:00:00 AM,
56508,Lochinvar Corp.,Lochinvar Corp.,WBL051,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,50000,45000,,,,,,,95.3,7/21/2010 12:00:00 AM,
55970,Lochinvar Corp.,Lochinvar Corp.,WBL080,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,80000,72000,,,,,,,95.3,3/16/2010 12:00:00 AM,
55177,Lochinvar Corp.,Lochinvar Corp.,WBL080,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,80000,72000,,,,,,,95.3,4/14/2008 12:00:00 AM,
56509,Lochinvar Corp.,Lochinvar Corp.,WBL081,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,80000,72000,,,,,,,95.3,7/21/2010 12:00:00 AM,
55971,Lochinvar Corp.,Lochinvar Corp.,WBL105,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,105000,94000,,,,,,,95.4,3/16/2010 12:00:00 AM,
55179,Lochinvar Corp.,Lochinvar Corp.,WBL105,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,105000,94000,,,,,,,95.4,4/14/2008 12:00:00 AM,
56510,Lochinvar Corp.,Lochinvar Corp.,WBL106,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,105000,94000,,,,,,,95.4,7/21/2010 12:00:00 AM,
