Column1,"Manufacturer Name","Brand Name","Model Number","LED Type","Hybrid Luminaire (T/F)","High-Efficacy Hybrid Luminaire (T/F)","Maximum Rated Wattage","System Efficacy (LPW)","Labeled With Rated Wattage (T/F)","Add Date"
1940,"Cooper Lighting",Portfolio,"LD409D120 ERS840 4LS5*G**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1941,"Cooper Lighting",Portfolio,"LD409D120 ERS840 4LS5*H**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1938,"Cooper Lighting",Portfolio,"LD409D120 ERS840 4LS5*LI**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1939,"Cooper Lighting",Portfolio,"LD409D120 ERS840 4LS5*W**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1942,"Cooper Lighting",Portfolio,"LD409D120 ERS840 4LS5*WH**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1943,"Cooper Lighting",Portfolio,"LD409D120 ERS840 4LS5*WHH**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1944,"Cooper Lighting",Portfolio,"LD409D120 ERS840 4LS5*WMH**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1245,"Cooper Lighting",Portfolio,"LD413830D010 4LS5*LI**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1248,"Cooper Lighting",Portfolio,"LD413835D010 4LS5*G**",Luminaire,FALSE,,25,50,TRUE,2010/10/08
1246,"Cooper Lighting",Portfolio,"LD413835D010 4LS5*LI**",Luminaire,FALSE,,25,50,TRUE,2010/10/08
1247,"Cooper Lighting",Portfolio,"LD413835D010 4LS5*W**",Luminaire,FALSE,,25,50,TRUE,2010/10/08
1332,"Cooper Lighting",Portfolio,"LD413835DLUT 4LS5*LI**",Luminaire,FALSE,,22,52,TRUE,2010/10/08
1251,"Cooper Lighting",Portfolio,"LD413840D010 4LS5*G**",Luminaire,FALSE,,25,51,TRUE,2010/10/08
1249,"Cooper Lighting",Portfolio,"LD413840D010 4LS5*LI**",Luminaire,FALSE,,25,51,TRUE,2010/10/08
1250,"Cooper Lighting",Portfolio,"LD413840D010 4LS5*W**",Luminaire,FALSE,,25,51,TRUE,2010/10/08
1333,"Cooper Lighting",Portfolio,"LD413840DLUT 4LS5*LI**",Luminaire,FALSE,,22,53,TRUE,2010/10/08
1911,"Cooper Lighting",Portfolio,"LD413D010 ERS830 4LS5*LI**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1914,"Cooper Lighting",Portfolio,"LD413D010 ERS835 4LS5*G**",Luminaire,FALSE,,25,50,TRUE,2011/02/22
1912,"Cooper Lighting",Portfolio,"LD413D010 ERS835 4LS5*LI**",Luminaire,FALSE,,25,50,TRUE,2011/02/22
1913,"Cooper Lighting",Portfolio,"LD413D010 ERS835 4LS5*W**",Luminaire,FALSE,,25,50,TRUE,2011/02/22
1917,"Cooper Lighting",Portfolio,"LD413D010 ERS840 4LS5*G**",Luminaire,FALSE,,25,51,TRUE,2011/02/22
1915,"Cooper Lighting",Portfolio,"LD413D010 ERS840 4LS5*LI**",Luminaire,FALSE,,25,51,TRUE,2011/02/22
1916,"Cooper Lighting",Portfolio,"LD413D010 ERS840 4LS5*W**",Luminaire,FALSE,,25,51,TRUE,2011/02/22
4748,"Cooper Lighting",Portfolio,"LD418D010 ERM4835H18 4LW111LI",Luminaire,FALSE,,14,57,TRUE,2011/12/27
4750,"Cooper Lighting",Portfolio,"LD418D010 ERM4835H18 4LW121LI",Luminaire,FALSE,,14,56,TRUE,2011/12/27
4742,"Cooper Lighting",Portfolio,"LD418D010 ERM4835H18 4LW1W",Luminaire,FALSE,,18,58,TRUE,2011/12/27
4746,"Cooper Lighting",Portfolio,"LD418D010 ERM4840H18 4LM111LI",Luminaire,FALSE,,14,61,TRUE,2011/12/27
4747,"Cooper Lighting",Portfolio,"LD418D010 ERM4840H18 4LM121LI",Luminaire,FALSE,,14,60,TRUE,2011/12/27
4745,"Cooper Lighting",Portfolio,"LD418D010 ERM4840H18 4LM1W",Luminaire,FALSE,,14,60,TRUE,2011/12/27
4749,"Cooper Lighting",Portfolio,"LD418D010 ERM4840H18 4LW111LI",Luminaire,FALSE,,14,57,TRUE,2011/12/27
4751,"Cooper Lighting",Portfolio,"LD418D010 ERM4840H18 4LW121LI",Luminaire,FALSE,,14,56,TRUE,2011/12/27
4744,"Cooper Lighting",Portfolio,"LD418D010 ERM4840H18 4LW1LI",Luminaire,FALSE,,14,60,TRUE,2011/12/27
4743,"Cooper Lighting",Portfolio,"LD418D010 ERM4840H18 4LW1W",Luminaire,FALSE,,18,58,TRUE,2011/12/27
2001,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS827 4LS5*G**",Luminaire,FALSE,,14,51,TRUE,2011/02/22
2002,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS827 4LS5*H**",Luminaire,FALSE,,14,51,TRUE,2011/02/22
1999,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS827 4LS5*LI**",Luminaire,FALSE,,14,51,TRUE,2011/02/22
2000,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS827 4LS5*W**",Luminaire,FALSE,,14,51,TRUE,2011/02/22
2003,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS827 4LS5*WH**",Luminaire,FALSE,,14,51,TRUE,2011/02/22
2004,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS827 4LS5*WHH**",Luminaire,FALSE,,14,51,TRUE,2011/02/22
2007,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS830 4LS5*G**",Luminaire,FALSE,,14,49,TRUE,2011/02/22
2008,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS830 4LS5*H**",Luminaire,FALSE,,14,49,TRUE,2011/02/22
2005,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS830 4LS5*LI**",Luminaire,FALSE,,14,49,TRUE,2011/02/22
2006,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS830 4LS5*W**",Luminaire,FALSE,,14,49,TRUE,2011/02/22
2009,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS830 4LS5*WH**",Luminaire,FALSE,,14,49,TRUE,2011/02/22
2010,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS830 4LS5*WHH**",Luminaire,FALSE,,14,49,TRUE,2011/02/22
2011,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS830 4LS5*WMH**",Luminaire,FALSE,,14,49,TRUE,2011/02/22
2014,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS835 4LS5*G**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2015,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS835 4LS5*H**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2012,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS835 4LS5*LI**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2013,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS835 4LS5*W**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2016,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS835 4LS5*WH**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2017,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS835 4LS5*WHH**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2018,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS835 4LS5*WMH**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2021,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS840 4LS5*G**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
2022,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS840 4LS5*H**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
2019,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS840 4LS5*LI**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
2020,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS840 4LS5*W**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
2023,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS840 4LS5*WH**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
2024,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS840 4LS5*WHH**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
2025,"Cooper Lighting",Portfolio,"LD4CP09D120 ERS840 4LS5*WMH**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1992,"Cooper Lighting",Portfolio,"LD4CP13D010 ERS830 4LS5*LI**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1995,"Cooper Lighting",Portfolio,"LD4CP13D010 ERS835 4LS5*G**",Luminaire,FALSE,,25,50,TRUE,2011/02/22
1993,"Cooper Lighting",Portfolio,"LD4CP13D010 ERS835 4LS5*LI**",Luminaire,FALSE,,25,50,TRUE,2011/02/22
1994,"Cooper Lighting",Portfolio,"LD4CP13D010 ERS835 4LS5*W**",Luminaire,FALSE,,25,50,TRUE,2011/02/22
1998,"Cooper Lighting",Portfolio,"LD4CP13D010 ERS840 4LS5*G**",Luminaire,FALSE,,25,51,TRUE,2011/02/22
1996,"Cooper Lighting",Portfolio,"LD4CP13D010 ERS840 4LS5*LI**",Luminaire,FALSE,,25,51,TRUE,2011/02/22
1997,"Cooper Lighting",Portfolio,"LD4CP13D010 ERS840 4LS5*W**",Luminaire,FALSE,,25,51,TRUE,2011/02/22
1296,"Cooper Lighting",Portfolio,"LD610827D120 6LS5*G**",Luminaire,FALSE,,14,50,TRUE,2010/10/08
1297,"Cooper Lighting",Portfolio,"LD610827D120 6LS5*H**",Luminaire,FALSE,,14,50,TRUE,2010/10/08
1294,"Cooper Lighting",Portfolio,"LD610827D120 6LS5*LI**",Luminaire,FALSE,,14,50,TRUE,2010/10/08
1295,"Cooper Lighting",Portfolio,"LD610827D120 6LS5*W**",Luminaire,FALSE,,14,50,TRUE,2010/10/08
1298,"Cooper Lighting",Portfolio,"LD610827D120 6LS5*WH**",Luminaire,FALSE,,14,50,TRUE,2010/10/08
1299,"Cooper Lighting",Portfolio,"LD610827D120 6LS5*WHH**",Luminaire,FALSE,,14,50,TRUE,2010/10/08
1300,"Cooper Lighting",Portfolio,"LD610827D120 6LS5*WMH**",Luminaire,FALSE,,14,50,TRUE,2010/10/08
1303,"Cooper Lighting",Portfolio,"LD610830D120 6LS5*G**",Luminaire,FALSE,,14,52,TRUE,2010/10/08
1304,"Cooper Lighting",Portfolio,"LD610830D120 6LS5*H**",Luminaire,FALSE,,14,52,TRUE,2010/10/08
1301,"Cooper Lighting",Portfolio,"LD610830D120 6LS5*LI**",Luminaire,FALSE,,14,52,TRUE,2010/10/08
1302,"Cooper Lighting",Portfolio,"LD610830D120 6LS5*W**",Luminaire,FALSE,,14,52,TRUE,2010/10/08
1305,"Cooper Lighting",Portfolio,"LD610830D120 6LS5*WH**",Luminaire,FALSE,,14,52,TRUE,2010/10/08
1306,"Cooper Lighting",Portfolio,"LD610830D120 6LS5*WHH**",Luminaire,FALSE,,14,52,TRUE,2010/10/08
1307,"Cooper Lighting",Portfolio,"LD610830D120 6LS5*WMH**",Luminaire,FALSE,,14,52,TRUE,2010/10/08
1310,"Cooper Lighting",Portfolio,"LD610835D120 6LS5*G**",Luminaire,FALSE,,14,46,TRUE,2010/10/08
1316,"Cooper Lighting",Portfolio,"LD610835D120 6LS5*GP**",Luminaire,FALSE,,14,46,TRUE,2010/10/08
1311,"Cooper Lighting",Portfolio,"LD610835D120 6LS5*H**",Luminaire,FALSE,,14,46,TRUE,2010/10/08
1308,"Cooper Lighting",Portfolio,"LD610835D120 6LS5*LI**",Luminaire,FALSE,,14,46,TRUE,2010/10/08
1309,"Cooper Lighting",Portfolio,"LD610835D120 6LS5*W**",Luminaire,FALSE,,14,46,TRUE,2010/10/08
1315,"Cooper Lighting",Portfolio,"LD610835D120 6LS5*WB**",Luminaire,FALSE,,14,46,TRUE,2010/10/08
1312,"Cooper Lighting",Portfolio,"LD610835D120 6LS5*WH**",Luminaire,FALSE,,14,46,TRUE,2010/10/08
1313,"Cooper Lighting",Portfolio,"LD610835D120 6LS5*WHH**",Luminaire,FALSE,,14,46,TRUE,2010/10/08
1314,"Cooper Lighting",Portfolio,"LD610835D120 6LS5*WMH**",Luminaire,FALSE,,14,46,TRUE,2010/10/08
1319,"Cooper Lighting",Portfolio,"LD610840D120 6LS5*G**",Luminaire,FALSE,,14,47,TRUE,2010/10/08
1325,"Cooper Lighting",Portfolio,"LD610840D120 6LS5*GP**",Luminaire,FALSE,,14,47,TRUE,2010/10/08
1320,"Cooper Lighting",Portfolio,"LD610840D120 6LS5*H**",Luminaire,FALSE,,14,47,TRUE,2010/10/08
1317,"Cooper Lighting",Portfolio,"LD610840D120 6LS5*LI**",Luminaire,FALSE,,14,47,TRUE,2010/10/08
1318,"Cooper Lighting",Portfolio,"LD610840D120 6LS5*W**",Luminaire,FALSE,,14,47,TRUE,2010/10/08
1324,"Cooper Lighting",Portfolio,"LD610840D120 6LS5*WB**",Luminaire,FALSE,,14,47,TRUE,2010/10/08
1321,"Cooper Lighting",Portfolio,"LD610840D120 6LS5*WH**",Luminaire,FALSE,,14,47,TRUE,2010/10/08
1322,"Cooper Lighting",Portfolio,"LD610840D120 6LS5*WHH**",Luminaire,FALSE,,14,47,TRUE,2010/10/08
1323,"Cooper Lighting",Portfolio,"LD610840D120 6LS5*WMH**",Luminaire,FALSE,,14,47,TRUE,2010/10/08
1962,"Cooper Lighting",Portfolio,"LD610D120 ERS827 6LS5*G**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
1963,"Cooper Lighting",Portfolio,"LD610D120 ERS827 6LS5*H**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
1960,"Cooper Lighting",Portfolio,"LD610D120 ERS827 6LS5*LI**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
1961,"Cooper Lighting",Portfolio,"LD610D120 ERS827 6LS5*W**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
1964,"Cooper Lighting",Portfolio,"LD610D120 ERS827 6LS5*WH**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
1965,"Cooper Lighting",Portfolio,"LD610D120 ERS827 6LS5*WHH**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
1966,"Cooper Lighting",Portfolio,"LD610D120 ERS827 6LS5*WMH**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
1969,"Cooper Lighting",Portfolio,"LD610D120 ERS830 6LS5*G**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1970,"Cooper Lighting",Portfolio,"LD610D120 ERS830 6LS5*H**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1967,"Cooper Lighting",Portfolio,"LD610D120 ERS830 6LS5*LI**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1968,"Cooper Lighting",Portfolio,"LD610D120 ERS830 6LS5*W**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1971,"Cooper Lighting",Portfolio,"LD610D120 ERS830 6LS5*WH**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1972,"Cooper Lighting",Portfolio,"LD610D120 ERS830 6LS5*WHH**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1973,"Cooper Lighting",Portfolio,"LD610D120 ERS830 6LS5*WMH**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
1976,"Cooper Lighting",Portfolio,"LD610D120 ERS835 6LS5*G**",Luminaire,FALSE,,14,46,TRUE,2011/02/22
1982,"Cooper Lighting",Portfolio,"LD610D120 ERS835 6LS5*GP**",Luminaire,FALSE,,14,46,TRUE,2011/02/22
1977,"Cooper Lighting",Portfolio,"LD610D120 ERS835 6LS5*H**",Luminaire,FALSE,,14,46,TRUE,2011/02/22
1974,"Cooper Lighting",Portfolio,"LD610D120 ERS835 6LS5*LI**",Luminaire,FALSE,,14,46,TRUE,2011/02/22
1975,"Cooper Lighting",Portfolio,"LD610D120 ERS835 6LS5*W**",Luminaire,FALSE,,14,46,TRUE,2011/02/22
1981,"Cooper Lighting",Portfolio,"LD610D120 ERS835 6LS5*WB**",Luminaire,FALSE,,14,46,TRUE,2011/02/22
1978,"Cooper Lighting",Portfolio,"LD610D120 ERS835 6LS5*WH**",Luminaire,FALSE,,14,46,TRUE,2011/02/22
1979,"Cooper Lighting",Portfolio,"LD610D120 ERS835 6LS5*WHH**",Luminaire,FALSE,,14,46,TRUE,2011/02/22
1980,"Cooper Lighting",Portfolio,"LD610D120 ERS835 6LS5*WMH**",Luminaire,FALSE,,14,46,TRUE,2011/02/22
1985,"Cooper Lighting",Portfolio,"LD610D120 ERS840 6LS5*G**",Luminaire,FALSE,,14,47,TRUE,2011/02/22
1991,"Cooper Lighting",Portfolio,"LD610D120 ERS840 6LS5*GP**",Luminaire,FALSE,,14,47,TRUE,2011/02/22
1986,"Cooper Lighting",Portfolio,"LD610D120 ERS840 6LS5*H**",Luminaire,FALSE,,14,47,TRUE,2011/02/22
1983,"Cooper Lighting",Portfolio,"LD610D120 ERS840 6LS5*LI**",Luminaire,FALSE,,14,47,TRUE,2011/02/22
1984,"Cooper Lighting",Portfolio,"LD610D120 ERS840 6LS5*W**",Luminaire,FALSE,,14,47,TRUE,2011/02/22
1990,"Cooper Lighting",Portfolio,"LD610D120 ERS840 6LS5*WB**",Luminaire,FALSE,,14,47,TRUE,2011/02/22
1987,"Cooper Lighting",Portfolio,"LD610D120 ERS840 6LS5*WH**",Luminaire,FALSE,,14,47,TRUE,2011/02/22
1988,"Cooper Lighting",Portfolio,"LD610D120 ERS840 6LS5*WHH**",Luminaire,FALSE,,14,47,TRUE,2011/02/22
1989,"Cooper Lighting",Portfolio,"LD610D120 ERS840 6LS5*WMH**",Luminaire,FALSE,,14,47,TRUE,2011/02/22
1279,"Cooper Lighting",Portfolio,"LD615827D010 6LS5*LI**",Luminaire,FALSE,,25,54,TRUE,2010/10/08
1280,"Cooper Lighting",Portfolio,"LD615830D010 6LS5*LI**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1281,"Cooper Lighting",Portfolio,"LD615830D010 6LS5*W**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1284,"Cooper Lighting",Portfolio,"LD615835D010 6LS5*G**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1286,"Cooper Lighting",Portfolio,"LD615835D010 6LS5*H**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1282,"Cooper Lighting",Portfolio,"LD615835D010 6LS5*LI**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1283,"Cooper Lighting",Portfolio,"LD615835D010 6LS5*W**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1285,"Cooper Lighting",Portfolio,"LD615835D010 6LS5*WH**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1287,"Cooper Lighting",Portfolio,"LD615835D010 6LS5*WHH**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1328,"Cooper Lighting",Portfolio,"LD615835DLUT 6LS5*G**",Luminaire,FALSE,,22,51,TRUE,2010/10/08
1326,"Cooper Lighting",Portfolio,"LD615835DLUT 6LS5*LI**",Luminaire,FALSE,,22,51,TRUE,2010/10/08
1327,"Cooper Lighting",Portfolio,"LD615835DLUT 6LS5*W**",Luminaire,FALSE,,22,51,TRUE,2010/10/08
1290,"Cooper Lighting",Portfolio,"LD615840D010 6LS5*G**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1291,"Cooper Lighting",Portfolio,"LD615840D010 6LS5*H**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1288,"Cooper Lighting",Portfolio,"LD615840D010 6LS5*LI**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1289,"Cooper Lighting",Portfolio,"LD615840D010 6LS5*W**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1292,"Cooper Lighting",Portfolio,"LD615840D010 6LS5*WH**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1293,"Cooper Lighting",Portfolio,"LD615840D010 6LS5*WHH**",Luminaire,FALSE,,25,52,TRUE,2010/10/08
1331,"Cooper Lighting",Portfolio,"LD615840DLUT 6LS5*G**",Luminaire,FALSE,,22,51,TRUE,2010/10/08
1329,"Cooper Lighting",Portfolio,"LD615840DLUT 6LS5*LI**",Luminaire,FALSE,,22,51,TRUE,2010/10/08
1330,"Cooper Lighting",Portfolio,"LD615840DLUT 6LS5*W**",Luminaire,FALSE,,22,51,TRUE,2010/10/08
1945,"Cooper Lighting",Portfolio,"LD615D010 ERS827 6LS5*LI**",Luminaire,FALSE,,25,54,TRUE,2011/02/22
1946,"Cooper Lighting",Portfolio,"LD615D010 ERS830 6LS5*LI**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1947,"Cooper Lighting",Portfolio,"LD615D010 ERS830 6LS5*W**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1950,"Cooper Lighting",Portfolio,"LD615D010 ERS835 6LS5*G**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1952,"Cooper Lighting",Portfolio,"LD615D010 ERS835 6LS5*H**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1948,"Cooper Lighting",Portfolio,"LD615D010 ERS835 6LS5*LI**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1949,"Cooper Lighting",Portfolio,"LD615D010 ERS835 6LS5*W**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1951,"Cooper Lighting",Portfolio,"LD615D010 ERS835 6LS5*WH**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1953,"Cooper Lighting",Portfolio,"LD615D010 ERS835 6LS5*WHH**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1956,"Cooper Lighting",Portfolio,"LD615D010 ERS840 6LS5*G**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1958,"Cooper Lighting",Portfolio,"LD615D010 ERS840 6LS5*H**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1954,"Cooper Lighting",Portfolio,"LD615D010 ERS840 6LS5*LI**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1955,"Cooper Lighting",Portfolio,"LD615D010 ERS840 6LS5*W**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1957,"Cooper Lighting",Portfolio,"LD615D010 ERS840 6LS5*WH**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
1959,"Cooper Lighting",Portfolio,"LD615D010 ERS840 6LS5*WHH**",Luminaire,FALSE,,25,52,TRUE,2011/02/22
4766,"Cooper Lighting",Portfolio,"LD620D010 ERM6830H20 6LM1W",Luminaire,FALSE,,14,56,TRUE,2011/12/27
4761,"Cooper Lighting",Portfolio,"LD620D010 ERM6830H20 6LW1Li",Luminaire,FALSE,,14,58,TRUE,2011/12/27
4771,"Cooper Lighting",Portfolio,"LD620D010 ERM6835H20 6LM111LI",Luminaire,FALSE,,14,57,TRUE,2011/12/27
4773,"Cooper Lighting",Portfolio,"LD620D010 ERM6835H20 6LM121LI",Luminaire,FALSE,,14,57,TRUE,2011/12/27
4762,"Cooper Lighting",Portfolio,"LD620D010 ERM6835H20 6LM1LI",Luminaire,FALSE,,14,57,TRUE,2011/12/27
4763,"Cooper Lighting",Portfolio,"LD620D010 ERM6835H20 6LM1W",Luminaire,FALSE,,14,57,TRUE,2011/12/27
4758,"Cooper Lighting",Portfolio,"LD620D010 ERM6835H20 6LW1G",Luminaire,FALSE,,14,60,TRUE,2011/12/27
4760,"Cooper Lighting",Portfolio,"LD620D010 ERM6835H20 6LW1LI",Luminaire,FALSE,,14,60,TRUE,2011/12/27
4759,"Cooper Lighting",Portfolio,"LD620D010 ERM6835H20 6LW1W",Luminaire,FALSE,,14,60,TRUE,2011/12/27
4772,"Cooper Lighting",Portfolio,"LD620D010 ERM6840H20 6LM111LI",Luminaire,FALSE,,14,57,TRUE,2011/12/27
4775,"Cooper Lighting",Portfolio,"LD620D010 ERM6840H20 6LM121H",Luminaire,FALSE,,14,56,TRUE,2011/12/27
4774,"Cooper Lighting",Portfolio,"LD620D010 ERM6840H20 6LM121LI",Luminaire,FALSE,,14,57,TRUE,2011/12/27
4764,"Cooper Lighting",Portfolio,"LD620D010 ERM6840H20 6LM1LI",Luminaire,FALSE,,14,57,TRUE,2011/12/27
4765,"Cooper Lighting",Portfolio,"LD620D010 ERM6840H20 6LM1W",Luminaire,FALSE,,14,57,TRUE,2011/12/27
4755,"Cooper Lighting",Portfolio,"LD620D010 ERM6840H20 6LW1G",Luminaire,FALSE,,14,54,TRUE,2011/12/27
4753,"Cooper Lighting",Portfolio,"LD620D010 ERM6840H20 6LW1H",Luminaire,FALSE,,14,54,TRUE,2011/12/27
4757,"Cooper Lighting",Portfolio,"LD620D010 ERM6840H20 6LW1LI",Luminaire,FALSE,,14,54,TRUE,2011/12/27
4756,"Cooper Lighting",Portfolio,"LD620D010 ERM6840H20 6LW1W",Luminaire,FALSE,,14,54,TRUE,2011/12/27
4754,"Cooper Lighting",Portfolio,"LD620D010 ERM6840H20 6LW1WH",Luminaire,FALSE,,14,54,TRUE,2011/12/27
4752,"Cooper Lighting",Portfolio,"LD620D010 ERM6840H20 6LW1WMH",Luminaire,FALSE,,14,54,TRUE,2011/12/27
4768,"Cooper Lighting",Portfolio,"LD620D010 ERN6835H20 6LN1LI",Luminaire,FALSE,,14,59,TRUE,2011/12/27
4767,"Cooper Lighting",Portfolio,"LD620D010 ERN6835H20 6LN1W",Luminaire,FALSE,,14,59,TRUE,2011/12/27
4770,"Cooper Lighting",Portfolio,"LD620D010 ERN6840H20 6LN1LI",Luminaire,FALSE,,14,59,TRUE,2011/12/27
4769,"Cooper Lighting",Portfolio,"LD620D010 ERN6840H20 6LN1W",Luminaire,FALSE,,14,59,TRUE,2011/12/27
4776,"Cooper Lighting",Portfolio,"LD620D010 ERW6835H20 6LW111LI",Luminaire,FALSE,,14,59,TRUE,2011/12/27
4778,"Cooper Lighting",Portfolio,"LD620D010 ERW6835H20 6LW121LI",Luminaire,FALSE,,14,60,TRUE,2011/12/27
4777,"Cooper Lighting",Portfolio,"LD620D010 ERW6840H20 6LW111LI",Luminaire,FALSE,,14,59,TRUE,2011/12/27
4780,"Cooper Lighting",Portfolio,"LD620D010 ERW6840H20 6LW121H",Luminaire,FALSE,,14,55,TRUE,2011/12/27
4779,"Cooper Lighting",Portfolio,"LD620D010 ERW6840H20 6LW121LI",Luminaire,FALSE,,14,60,TRUE,2011/12/27
2043,"Cooper Lighting",Portfolio,"LD6CP10D120 ERS827 6LS5*G**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2044,"Cooper Lighting",Portfolio,"LD6CP10D120 ERS827 6LS5*H**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2041,"Cooper Lighting",Portfolio,"LD6CP10D120 ERS827 6LS5*LI**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2042,"Cooper Lighting",Portfolio,"LD6CP10D120 ERS827 6LS5*W**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2045,"Cooper Lighting",Portfolio,"LD6CP10D120 ERS827 6LS5*WH**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2046,"Cooper Lighting",Portfolio,"LD6CP10D120 ERS827 6LS5*WHH**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2047,"Cooper Lighting",Portfolio,"LD6CP10D120 ERS827 6LS5*WMH**",Luminaire,FALSE,,14,50,TRUE,2011/02/22
2050,"Cooper Lighting",Portfolio,"LD6CP10D120 ERS830 6LS5*G**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
2051,"Cooper Lighting",Portfolio,"LD6CP10D120 ERS830 6LS5*H**",Luminaire,FALSE,,14,52,TRUE,2011/02/22
