Column1,Manufacturer Name,Brand Name,Model Number,Energy Source,Pilot Light (T/F),Heattraps (T/F),Hot Water Supply Boiler (T/F),Insulation Type,Mobile Home (T/F),Rated Volume,Measured Volume,Input BTUH,Thermal Efficiency,Standby Loss Percent/Hour,Standby Loss BTUH,Recovery Electric Power Watts,Standby Electric Power Watts,Insulation R-Value,Flue Damper (T/F),Fan Assisted Combustion (T/F),Add Date,
2695,Lochinvar Corp.,Lochinvar Water Heater,CRN199-100-DF9,Natural Gas,False,False,,,False,,87.4,199999,80.0,0.29,,0,0,,,,1/7/1993 12:00:00 AM,
2697,Lochinvar Corp.,Lochinvar Water Heater,CRN200-085-DF9,Natural Gas,False,False,,,False,,80.8,180000,80.0,0.29,,0,0,,,,1/7/1993 12:00:00 AM,
2699,Lochinvar Corp.,Lochinvar Water Heater,CRN200-100-DF9,Natural Gas,False,False,,,False,,95.0,199999,80.0,0.29,,0,0,,,,1/7/1993 12:00:00 AM,
2701,Lochinvar Corp.,Lochinvar Water Heater,CRN250-100-DF9,Natural Gas,False,False,,,False,,95.0,250000,80.0,0.29,,0,0,,,,1/7/1993 12:00:00 AM,
2703,Lochinvar Corp.,Lochinvar Water Heater,CRN251-100-DF9,Natural Gas,False,False,,,False,,95.0,250000,80.0,0.29,,0,0,,,,1/7/1993 12:00:00 AM,
5519,Lochinvar Corp.,Lochinvar Water Heater,CRN350-075-DF9,Natural Gas,False,,,No Match,False,,71.3,350000,80.0,0.27,,0,0,,,,1/7/1993 12:00:00 AM,
5521,Lochinvar Corp.,Lochinvar Water Heater,CRN351-075-DF9,Natural Gas,False,,,No Match,False,,71.3,350000,80.0,0.27,,0,0,,,,1/7/1993 12:00:00 AM,
5523,Lochinvar Corp.,Lochinvar Water Heater,CRN460-065-DF9,Natural Gas,False,,,No Match,False,,61.8,460000,80.0,0.30,,0,0,,,,1/7/1993 12:00:00 AM,
5525,Lochinvar Corp.,Lochinvar Water Heater,CRN461-065-DF9,Natural Gas,False,,,No Match,False,,61.8,460000,80.0,0.30,,0,0,,,,1/7/1993 12:00:00 AM,
5527,Lochinvar Corp.,Lochinvar Water Heater,CWL0475,LPG,False,,,No Match,False,,1.9,418000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5530,Lochinvar Corp.,Lochinvar Water Heater,CWL0570,LPG,False,,,No Match,False,,2.0,501600,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5533,Lochinvar Corp.,Lochinvar Water Heater,CWL0665,LPG,False,,,No Match,False,,2.1,585200,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5540,Lochinvar Corp.,Lochinvar Water Heater,CWL0760,LPG,False,,,No Match,False,,2.2,668800,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5543,Lochinvar Corp.,Lochinvar Water Heater,CWL0855,LPG,False,,,No Match,False,,2.3,752400,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5546,Lochinvar Corp.,Lochinvar Water Heater,CWL0940,LPG,False,,,No Match,False,,2.4,827200,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5549,Lochinvar Corp.,Lochinvar Water Heater,CWL1120,LPG,False,,,No Match,False,,2.6,984192,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5553,Lochinvar Corp.,Lochinvar Water Heater,CWL1350,LPG,False,,,No Match,False,,2.9,1188000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5556,Lochinvar Corp.,Lochinvar Water Heater,CWL1540,LPG,False,,,No Match,False,,3.4,1355200,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5559,Lochinvar Corp.,Lochinvar Water Heater,CWL1700,LPG,False,,,No Match,False,,3.5,1490720,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
975,Lochinvar Corp.,Lochinvar Water Heater,CWL2000,LPG,False,,,,False,,3.9,1761760,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5439,Lochinvar Corp.,Lochinvar Water Heater,CWL2310,LPG,False,,,No Match,False,,4.2,2032800,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5442,Lochinvar Corp.,Lochinvar Water Heater,CWL2620,LPG,False,,,No Match,False,,4.5,2303840,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5444,Lochinvar Corp.,Lochinvar Water Heater,CWL3080,LPG,False,,,No Match,False,,5.0,2710400,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5447,Lochinvar Corp.,Lochinvar Water Heater,CWN0475,Natural Gas,False,,,No Match,False,,1.9,475000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5450,Lochinvar Corp.,Lochinvar Water Heater,CWN0570,Natural Gas,False,,,No Match,False,,2.0,570000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5453,Lochinvar Corp.,Lochinvar Water Heater,CWN0665,Natural Gas,False,,,No Match,False,,2.1,665000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5456,Lochinvar Corp.,Lochinvar Water Heater,CWN0760,Natural Gas,False,,,No Match,False,,2.2,760000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5459,Lochinvar Corp.,Lochinvar Water Heater,CWN0855,Natural Gas,False,,,No Match,False,,2.3,855000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5462,Lochinvar Corp.,Lochinvar Water Heater,CWN0940,Natural Gas,False,,,No Match,False,,2.4,940000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5465,Lochinvar Corp.,Lochinvar Water Heater,CWN1120,Natural Gas,False,,,No Match,False,,2.6,1118400,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5468,Lochinvar Corp.,Lochinvar Water Heater,CWN1210,Natural Gas,False,,,No Match,False,,2.7,1206400,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5471,Lochinvar Corp.,Lochinvar Water Heater,CWN1350,Natural Gas,False,,,No Match,False,,2.9,1350000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5474,Lochinvar Corp.,Lochinvar Water Heater,CWN1540,Natural Gas,False,,,No Match,False,,3.4,1540000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5479,Lochinvar Corp.,Lochinvar Water Heater,CWN1700,Natural Gas,False,,,No Match,False,,3.5,1694000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5482,Lochinvar Corp.,Lochinvar Water Heater,CWN2000,Natural Gas,False,,,No Match,False,,3.9,2002000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
5485,Lochinvar Corp.,Lochinvar Water Heater,CWN2310,Natural Gas,False,,,No Match,False,,4.2,2310000,80.0,0.00,,0,0,,,,6/16/1992 12:00:00 AM,
